query	BLM protests
@YellowParenti I’d say racism definitely exists but solutions not involving class are collectively neo liberalism—harsh capitalism but w anti racist training for an already weepy PMC, representation in a ghoulish but WOC Vice President, Wonder Woman+Black Panther, cancel culture, etc	336403263	Sat Dec 05 16:53:29 +0000 2020	[]	0	0	https://twitter.com/whitefeeIings/status/1335266051257323521
query	Racism on the streets
Racism is not a one way street	342157216	Thu Dec 03 23:28:01 +0000 2020	[]	0	0	https://twitter.com/Shanurtle/status/1334640564931862530
@DSheight @HackneyAbbott MacKenzie, the Bernard Manning of Fleet Street. It’s direct racism from an unapologetic life long racist.	448384985	Tue Dec 01 20:14:04 +0000 2020	[]	0	0	https://twitter.com/PhilipShortland/status/1333866980902920198
... Wes Streeting and Yvette Cooper. Are we to conclude that these MPs approve of the Tories’ racism?	49392064	Tue Dec 01 11:56:08 +0000 2020	[]	0	0	https://twitter.com/James_Gale/status/1333741671306113027
@jamaaltbailey @Benedetto4NY @CarpentersNyc @BronxView @MetroPlusHealth @JamaalBowmanNY @Fernandez4NY @MayorSPH @AndrewCohenNYC @RepEspaillat Throngs neck needs homeless shelters there are people all over the streets. Do something or is this more racism on your part	1217967533669654528	Sat Dec 05 15:47:45 +0000 2020	[]	0	0	https://twitter.com/VincentEduke/status/1335249509253861379
@andrew10612 @lukecooper100 @PeterKGeoghegan @joncstone @helenpidd We're not appealing to racists, thanks. There are other ways to stop racism - the courts, and, if necessary, as at the battle of Cable Street, just beating the crap out of racists.	1329051861131939840	Tue Dec 01 09:48:07 +0000 2020	[]	0	0	https://twitter.com/gracchusbabe/status/1333709455532433409
@Ianrob12 @hozinoz @Gtrain62 @Sarah_Alice_X @sidherian It’s alright. I’ve been fortunate that I haven’t experienced racism from people who can impact my life, career, etc. Copping it from some dero from the street just rolls off my back.	1267945259675250688	Sat Dec 05 08:28:07 +0000 2020	[]	0	0	https://twitter.com/artfulbunny/status/1335138873257553921
@lovereignssupr1 @jamelholley Well if he had any integrity he would stop saying its racism and admit that blacks deal drugs on the streets and that’s why they are in jail. White people don’t do that dumbass hoodrat shit.	1177959972350709760	Fri Dec 04 19:38:37 +0000 2020	[]	0	0	https://twitter.com/ClintCoolness/status/1334945220782383109
This is perfectly observed — but on the other hand, what if we could destroy a centuries-long heritage of systemic racism by painting three words on a street?	775142	Thu Dec 03 18:14:27 +0000 2020	[]	8	2	https://twitter.com/ggreeneva/status/1334561653405446144
"@DiscussingFilm A racist country that keeps muslim people in concentration camps, that locked up a bunch of black people bcuz ""they spread corona virus"" is complaining about racism. A country that shoots its folk on streets and removes black people from movie posters. Fuck off"	1295089856838803456	Sat Dec 05 17:12:05 +0000 2020	[]	0	0	https://twitter.com/adansatekh/status/1335270733723951115
"@markmaycot I have been spat at, refused hotel accommodation, children run up touch me and run off laughing, abused in the street, the company I work for refused business while ""you employ him?"". Glad it's not racism because I'm white. Wonder what it is???"	287803809	Sat Dec 05 11:46:57 +0000 2020	[]	0	0	https://twitter.com/IanSeward/status/1335188908708126720
